date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,main
2/9/2001,toiletpaper,toiletpaper,toiletpaper,lunchmeat,soda,individualmeals,waffles,soda,pork,dishwashingliquid/detergent,coffee/tea,icecream,butter,eggs,icecream,individualmeals,juice,flour,juice,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,soap
2/9/2001,spaghettisauce,waffles,cheeses,pork,cereals,coffee/tea,cereals,sandwichbags,cheeses,aluminumfoil,poultry,sandwichloaves,lunchmeat,bagels,soap,vegetables,beef,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mixes
3/9/2001,handsoap,dishwashingliquid/detergent,waffles,laundrydetergent,flour,vegetables,cereals,shampoo,icecream,shampoo,sugar,all-purpose,yogurt,milk,mixes,individualmeals,lunchmeat,butter,fruits,handsoap,sandwichloaves,dishwashingliquid/detergent,cereals,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dinnerrolls
4/9/2001,lunchmeat,juice,lunchmeat,vegetables,butter,waffles,toiletpaper,spaghettisauce,pork,bagels,beef,pork,shampoo,mixes,sugar,dinnerrolls,ketchup,flour,pork,poultry,all-purpose,vegetables,bagels,sandwichbags,fruits,butter,soap,all-purpose,flour,aluminumfoil,,nan,nan,nan,vegetables
5/9/2001,individualmeals,lunchmeat,poultry,handsoap,eggs,dinnerrolls,papertowels,yogurt,toiletpaper,icecream,all-purpose,sugar,vegetables,milk,pasta,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,laundrydetergent
5/9/2001,handsoap,individualmeals,beef,yogurt,tortillas,mixes,vegetables,cereals,toiletpaper,lunchmeat,aluminumfoil,vegetables,yogurt,vegetables,flour,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,butter
6/9/2001,tortillas,beef,cereals,ketchup,poultry,sandwichbags,poultry,all-purpose,vegetables,pasta,pasta,individualmeals,papertowels,juice,pasta,poultry,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,coffeetea
6/9/2001,fruits,lunchmeat,papertowels,papertowels,eggs,yogurt,sandwichbags,butter,all-purpose,eggs,dishwashingliquid/detergent,shampoo,bagels,icecream,butter,cereals,sugar,yogurt,shampoo,lunchmeat,dishwashingliquid/detergent,butter,toiletpaper,juice,cheeses,coffee/tea,pasta,soap,beef,cheeses,dishwashingliquid/detergent,beef,milk,,allpurpose
7/9/2001,shampoo,all-purpose,dinnerrolls,coffee/tea,handsoap,aluminumfoil,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
8/9/2001,vegetables,soap,vegetables,ketchup,mixes,individualmeals,laundrydetergent,eggs,bagels,vegetables,pasta,juice,soap,mixes,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eggs
9/9/2001,aluminumfoil,laundrydetergent,soap,sugar,eggs,sandwichbags,cheeses,sugar,eggs,bagels,dinnerrolls,sandwichbags,eggs,shampoo,vegetables,sugar,vegetables,shampoo,all-purpose,vegetables,soda,aluminumfoil,waffles,sugar,,nan,nan,nan,nan,nan,nan,nan,nan,nan,poultry
0/9/2001,icecream,ketchup,cheeses,soap,sugar,icecream,individualmeals,laundrydetergent,spaghettisauce,pork,papertowels,soap,beef,vegetables,yogurt,coffee/tea,juice,shampoo,cereals,soap,beef,lunchmeat,cheeses,fruits,vegetables,individualmeals,individualmeals,vegetables,individualmeals,,nan,nan,nan,nan,milk
1/9/2001,butter,spaghettisauce,pasta,ketchup,all-purpose,papertowels,individualmeals,soda,soda,yogurt,spaghettisauce,vegetables,soap,milk,dishwashingliquid/detergent,laundrydetergent,spaghettisauce,pasta,juice,milk,poultry,beef,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,toiletpaper
1/9/2001,soap,bagels,pork,all-purpose,papertowels,butter,milk,papertowels,mixes,eggs,cheeses,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,poultry
1/9/2001,sandwichbags,sandwichbags,sandwichbags,butter,sandwichloaves,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,poultry
1/9/2001,soap,pork,vegetables,butter,papertowels,sandwichbags,vegetables,vegetables,flour,cereals,all-purpose,all-purpose,toiletpaper,cereals,vegetables,soda,poultry,toiletpaper,lunchmeat,sugar,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
1/9/2001,milk,dishwashingliquid/detergent,eggs,vegetables,yogurt,waffles,tortillas,butter,individualmeals,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fruits
2/9/2001,soda,eggs,bagels,eggs,dinnerrolls,laundrydetergent,soda,papertowels,toiletpaper,soap,dinnerrolls,pasta,vegetables,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sandwichloaves
2/9/2001,lunchmeat,soap,handsoap,vegetables,sandwichloaves,aluminumfoil,ketchup,waffles,mixes,milk,flour,ketchup,vegetables,pork,ketchup,dishwashingliquid/detergent,papertowels,sandwichbags,sandwichbags,eggs,icecream,handsoap,coffee/tea,shampoo,individualmeals,eggs,soda,sandwichloaves,beef,,nan,nan,nan,nan,ketchup
3/9/2001,sandwichbags,sugar,cheeses,milk,ketchup,flour,sandwichloaves,vegetables,soda,spaghettisauce,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sandwichloaves
4/9/2001,flour,pork,spaghettisauce,coffee/tea,cheeses,ketchup,cheeses,tortillas,aluminumfoil,milk,dinnerrolls,bagels,individualmeals,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tortillas
5/9/2001,handsoap,coffee/tea,papertowels,soda,cheeses,soap,waffles,soda,milk,yogurt,pork,coffee/tea,cheeses,poultry,waffles,fruits,soap,pasta,icecream,juice,coffee/tea,toiletpaper,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,soap
5/9/2001,sugar,sandwichloaves,cereals,papertowels,vegetables,pasta,shampoo,papertowels,shampoo,sugar,shampoo,bagels,coffee/tea,sugar,fruits,eggs,sandwichloaves,mixes,coffee/tea,laundrydetergent,icecream,individualmeals,coffee/tea,soap,soda,lunchmeat,soda,poultry,soda,tortillas,shampoo,sugar,,nan,flour
6/9/2001,papertowels,bagels,coffee/tea,cheeses,sugar,tortillas,vegetables,flour,laundrydetergent,eggs,lunchmeat,sugar,dishwashingliquid/detergent,dishwashingliquid/detergent,ketchup,cereals,milk,waffles,papertowels,waffles,handsoap,handsoap,spaghettisauce,butter,aluminumfoil,tortillas,pasta,handsoap,pork,juice,,nan,nan,nan,sandwichloaves
6/9/2001,vegetables,beef,pasta,eggs,sandwichloaves,cheeses,poultry,cheeses,waffles,fruits,soap,handsoap,beef,poultry,icecream,sandwichloaves,aluminumfoil,sandwichloaves,yogurt,toiletpaper,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,aluminumfoil
6/9/2001,poultry,spaghettisauce,individualmeals,pork,sugar,tortillas,soap,ketchup,poultry,juice,fruits,papertowels,soda,yogurt,sandwichbags,mixes,pork,bagels,poultry,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,juice
6/9/2001,icecream,bagels,sugar,sugar,laundrydetergent,butter,individualmeals,cereals,tortillas,cereals,laundrydetergent,all-purpose,vegetables,tortillas,dishwashingliquid/detergent,cheeses,waffles,pasta,coffee/tea,vegetables,aluminumfoil,cheeses,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sandwichbags
7/9/2001,eggs,cereals,vegetables,pork,individualmeals,all-purpose,juice,all-purpose,all-purpose,aluminumfoil,spaghettisauce,papertowels,sandwichbags,yogurt,sandwichloaves,papertowels,shampoo,coffee/tea,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,soap
8/9/2001,sandwichloaves,yogurt,butter,flour,tortillas,all-purpose,beef,pasta,ketchup,sugar,individualmeals,aluminumfoil,lunchmeat,soap,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,poultry
9/9/2001,individualmeals,pork,shampoo,mixes,handsoap,individualmeals,aluminumfoil,sandwichloaves,pork,sandwichbags,tortillas,beef,yogurt,butter,beef,icecream,sugar,vegetables,vegetables,beef,laundrydetergent,butter,vegetables,flour,dinnerrolls,,nan,nan,nan,nan,nan,nan,nan,nan,tortillas
9/9/2001,milk,lunchmeat,butter,laundrydetergent,spaghettisauce,cheeses,soap,icecream,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,aluminumfoil
9/9/2001,tortillas,vegetables,toiletpaper,yogurt,dishwashingliquid/detergent,vegetables,laundrydetergent,sandwichbags,lunchmeat,milk,tortillas,laundrydetergent,vegetables,dinnerrolls,juice,bagels,vegetables,ketchup,eggs,coffee/tea,yogurt,sandwichbags,soda,vegetables,vegetables,papertowels,vegetables,,nan,nan,nan,nan,nan,nan,butter
0/9/2001,butter,soda,butter,pork,handsoap,lunchmeat,butter,papertowels,eggs,vegetables,poultry,poultry,soda,coffee/tea,dishwashingliquid/detergent,pasta,sugar,soda,sandwichbags,vegetables,dishwashingliquid/detergent,pork,coffee/tea,juice,cheeses,pork,poultry,all-purpose,butter,cereals,vegetables,,nan,nan,handsoap
0/9/2001,aluminumfoil,soda,handsoap,toiletpaper,dishwashingliquid/detergent,milk,handsoap,icecream,soap,pork,mixes,all-purpose,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pork
0/9/2001,shampoo,flour,milk,aluminumfoil,ketchup,pasta,laundrydetergent,mixes,individualmeals,pork,aluminumfoil,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,papertowels
,flour,coffee/tea,shampoo,lunchmeat,bagels,tortillas,handsoap,beef,aluminumfoil,all-purpose,soap,waffles,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sandwichloaves
,pork,icecream,all-purpose,toiletpaper,bagels,eggs,individualmeals,aluminumfoil,vegetables,sandwichloaves,ketchup,lunchmeat,laundrydetergent,fruits,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fruits
,cheeses,fruits,mixes,flour,aluminumfoil,soap,eggs,dishwashingliquid/detergent,juice,milk,coffee/tea,handsoap,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pork
,papertowels,all-purpose,soda,butter,ketchup,waffles,soap,individualmeals,laundrydetergent,dishwashingliquid/detergent,lunchmeat,vegetables,ketchup,vegetables,sandwichbags,spaghettisauce,cheeses,aluminumfoil,soda,sugar,handsoap,tortillas,individualmeals,pork,butter,pasta,,nan,nan,nan,nan,nan,nan,nan,vegetables
,bagels,dinnerrolls,ketchup,papertowels,tortillas,eggs,fruits,bagels,eggs,laundrydetergent,cereals,toiletpaper,eggs,vegetables,sandwichloaves,soap,beef,poultry,juice,sandwichloaves,soap,laundrydetergent,shampoo,beef,flour,poultry,poultry,flour,sandwichloaves,laundrydetergent,,nan,nan,nan,pasta
,waffles,flour,soap,sugar,tortillas,soda,juice,all-purpose,milk,spaghettisauce,fruits,handsoap,mixes,waffles,juice,soap,vegetables,beef,waffles,dishwashingliquid/detergent,individualmeals,poultry,shampoo,spaghettisauce,beef,eggs,beef,flour,eggs,,nan,nan,nan,nan,ketchup
,sandwichbags,bagels,eggs,shampoo,pasta,sugar,dinnerrolls,lunchmeat,sandwichloaves,vegetables,handsoap,lunchmeat,all-purpose,sandwichbags,laundrydetergent,vegetables,toiletpaper,fruits,lunchmeat,waffles,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,yogurt
,ketchup,individualmeals,milk,coffee/tea,eggs,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pork
,handsoap,laundrydetergent,sugar,soap,individualmeals,flour,lunchmeat,butter,sandwichbags,all-purpose,handsoap,sugar,sandwichloaves,aluminumfoil,poultry,aluminumfoil,handsoap,shampoo,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bagels
,pasta,aluminumfoil,sugar,butter,soda,flour,soap,cheeses,shampoo,aluminumfoil,pork,eggs,mixes,dinnerrolls,cheeses,laundrydetergent,beef,juice,sugar,coffee/tea,toiletpaper,milk,vegetables,aluminumfoil,vegetables,shampoo,soda,sandwichbags,pasta,icecream,,nan,nan,nan,butter
,poultry,pasta,vegetables,cereals,eggs,sugar,sugar,pork,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,spaghettisauce
,beef,aluminumfoil,eggs,milk,dinnerrolls,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dinnerrolls
,pork,sandwichloaves,butter,tortillas,spaghettisauce,dinnerrolls,lunchmeat,coffee/tea,dinnerrolls,coffee/tea,vegetables,soap,flour,coffee/tea,mixes,dishwashingliquid/detergent,sandwichbags,cheeses,aluminumfoil,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bagels
,cereals,dishwashingliquid/detergent,papertowels,pork,yogurt,soda,mixes,eggs,mixes,dinnerrolls,fruits,soap,beef,dinnerrolls,coffee/tea,waffles,lunchmeat,lunchmeat,ketchup,soda,yogurt,sandwichloaves,all-purpose,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,flour
,pork,handsoap,sugar,waffles,sandwichbags,all-purpose,all-purpose,pasta,dinnerrolls,bagels,mixes,sandwichbags,beef,tortillas,mixes,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,milk
,sandwichbags,vegetables,soda,bagels,all-purpose,dishwashingliquid/detergent,aluminumfoil,fruits,waffles,cereals,handsoap,vegetables,mixes,vegetables,soda,dishwashingliquid/detergent,handsoap,poultry,coffee/tea,aluminumfoil,vegetables,tortillas,soap,soda,sandwichloaves,vegetables,vegetables,spaghettisauce,milk,mixes,juice,tortillas,,nan,pork
,poultry,vegetables,milk,butter,handsoap,bagels,individualmeals,all-purpose,cereals,pasta,laundrydetergent,toiletpaper,lunchmeat,beef,vegetables,eggs,dishwashingliquid/detergent,sugar,laundrydetergent,dinnerrolls,poultry,coffee/tea,all-purpose,juice,,nan,nan,nan,nan,nan,nan,nan,nan,nan,ketchup
,vegetables,flour,cheeses,cheeses,juice,cereals,icecream,flour,spaghettisauce,spaghettisauce,vegetables,soda,handsoap,sugar,juice,all-purpose,cheeses,sandwichloaves,waffles,dinnerrolls,toiletpaper,dinnerrolls,butter,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
,individualmeals,butter,ketchup,dishwashingliquid/detergent,sandwichloaves,individualmeals,toiletpaper,lunchmeat,vegetables,handsoap,bagels,shampoo,ketchup,coffee/tea,sandwichbags,dinnerrolls,pork,beef,butter,vegetables,sandwichbags,butter,vegetables,vegetables,soda,pork,vegetables,papertowels,vegetables,pork,milk,vegetables,,nan,papertowels
,fruits,coffee/tea,pasta,sandwichloaves,juice,icecream,vegetables,yogurt,cereals,cheeses,handsoap,yogurt,tortillas,soap,vegetables,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,juice
,pork,soap,soda,papertowels,butter,dishwashingliquid/detergent,dinnerrolls,lunchmeat,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,individualmeals
,yogurt,bagels,yogurt,cheeses,spaghettisauce,yogurt,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,soda
,flour,sugar,coffee/tea,shampoo,sandwichloaves,spaghettisauce,juice,dinnerrolls,laundrydetergent,lunchmeat,poultry,pork,juice,toiletpaper,cereals,sandwichloaves,laundrydetergent,lunchmeat,sugar,bagels,dishwashingliquid/detergent,mixes,soda,bagels,bagels,toiletpaper,cereals,milk,beef,,nan,nan,nan,nan,sandwichloaves
,vegetables,butter,vegetables,cereals,laundrydetergent,poultry,mixes,juice,individualmeals,cheeses,fruits,spaghettisauce,aluminumfoil,vegetables,individualmeals,soap,dinnerrolls,dinnerrolls,sandwichloaves,sandwichbags,soda,flour,eggs,juice,dishwashingliquid/detergent,eggs,cereals,pork,vegetables,milk,,nan,nan,nan,shampoo
,juice,ketchup,sandwichloaves,soap,pork,vegetables,poultry,bagels,sandwichloaves,yogurt,ketchup,vegetables,pork,shampoo,waffles,juice,cereals,handsoap,flour,sandwichloaves,juice,handsoap,spaghettisauce,vegetables,waffles,vegetables,soap,individualmeals,juice,soda,,nan,nan,nan,handsoap
,cheeses,soap,vegetables,waffles,cheeses,lunchmeat,soap,all-purpose,soap,sugar,icecream,cereals,handsoap,pork,juice,tortillas,lunchmeat,sandwichloaves,butter,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,yogurt
,pork,poultry,all-purpose,sandwichbags,vegetables,individualmeals,vegetables,laundrydetergent,milk,soap,juice,aluminumfoil,flour,individualmeals,individualmeals,pork,icecream,icecream,milk,milk,sugar,soap,coffee/tea,tortillas,coffee/tea,beef,sandwichloaves,pork,cereals,cereals,,nan,nan,nan,dishwashingliquiddetergent
,icecream,all-purpose,handsoap,all-purpose,dishwashingliquid/detergent,papertowels,ketchup,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
,icecream,sandwichbags,individualmeals,juice,fruits,cereals,pasta,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
,milk,vegetables,coffee/tea,mixes,sandwichloaves,sandwichbags,waffles,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,laundrydetergent
,mixes,coffee/tea,papertowels,dishwashingliquid/detergent,mixes,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,individualmeals
,bagels,handsoap,dishwashingliquid/detergent,flour,individualmeals,sandwichloaves,handsoap,vegetables,lunchmeat,cheeses,milk,bagels,butter,soap,vegetables,dishwashingliquid/detergent,cereals,tortillas,pork,icecream,juice,toiletpaper,aluminumfoil,fruits,cereals,vegetables,,nan,nan,nan,nan,nan,nan,nan,toiletpaper
,papertowels,sandwichloaves,yogurt,flour,lunchmeat,sugar,laundrydetergent,pork,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
,sandwichloaves,aluminumfoil,lunchmeat,toiletpaper,waffles,pasta,waffles,handsoap,tortillas,pork,butter,handsoap,laundrydetergent,milk,sandwichloaves,papertowels,mixes,vegetables,soda,yogurt,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,flour
,fruits,fruits,icecream,dishwashingliquid/detergent,yogurt,soda,dinnerrolls,coffee/tea,vegetables,beef,bagels,toiletpaper,beef,all-purpose,icecream,handsoap,sandwichbags,dishwashingliquid/detergent,lunchmeat,spaghettisauce,papertowels,poultry,tortillas,icecream,eggs,waffles,aluminumfoil,sugar,laundrydetergent,juice,flour,coffee/tea,,nan,mixes
,vegetables,cereals,dishwashingliquid/detergent,cereals,vegetables,sugar,cereals,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,handsoap
,laundrydetergent,poultry,spaghettisauce,vegetables,mixes,coffee/tea,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mixes
,laundrydetergent,cheeses,shampoo,laundrydetergent,handsoap,fruits,fruits,fruits,dinnerrolls,soap,pork,cheeses,vegetables,sandwichbags,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fruits
,dishwashingliquid/detergent,bagels,laundrydetergent,dinnerrolls,cheeses,juice,sandwichbags,dinnerrolls,fruits,yogurt,papertowels,lunchmeat,aluminumfoil,papertowels,aluminumfoil,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,soap
,individualmeals,flour,spaghettisauce,dishwashingliquid/detergent,sandwichbags,eggs,ketchup,pasta,vegetables,fruits,soda,handsoap,spaghettisauce,sandwichbags,bagels,cheeses,vegetables,all-purpose,cereals,spaghettisauce,flour,eggs,butter,flour,dishwashingliquid/detergent,,nan,nan,nan,nan,nan,nan,nan,nan,sandwichloaves
,mixes,ketchup,spaghettisauce,juice,individualmeals,sugar,cereals,individualmeals,all-purpose,dishwashingliquid/detergent,shampoo,butter,papertowels,flour,soap,dinnerrolls,ketchup,laundrydetergent,handsoap,icecream,poultry,pork,soda,mixes,lunchmeat,,nan,nan,nan,nan,nan,nan,nan,nan,coffeetea
,aluminumfoil,butter,pork,coffee/tea,vegetables,juice,eggs,sandwichloaves,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sandwichloaves
,aluminumfoil,shampoo,ketchup,tortillas,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,lunchmeat
,eggs,milk,papertowels,sugar,yogurt,pork,pork,individualmeals,spaghettisauce,cereals,spaghettisauce,cheeses,flour,spaghettisauce,individualmeals,sandwichbags,soap,butter,milk,aluminumfoil,yogurt,bagels,toiletpaper,vegetables,waffles,eggs,tortillas,spaghettisauce,soap,vegetables,,nan,nan,nan,allpurpose
,tortillas,milk,flour,vegetables,papertowels,cereals,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegetables
,cheeses,flour,handsoap,vegetables,vegetables,sugar,flour,individualmeals,tortillas,aluminumfoil,fruits,waffles,all-purpose,vegetables,spaghettisauce,poultry,mixes,pork,dinnerrolls,toiletpaper,beef,butter,coffee/tea,ketchup,tortillas,bagels,mixes,vegetables,,nan,nan,nan,nan,nan,laundrydetergent
,coffee/tea,vegetables,sandwichloaves,tortillas,tortillas,sandwichbags,soda,vegetables,waffles,icecream,milk,beef,mixes,toiletpaper,soda,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cheeses
,sandwichbags,aluminumfoil,sandwichloaves,butter,coffee/tea,coffee/tea,tortillas,poultry,flour,soda,milk,papertowels,vegetables,icecream,individualmeals,eggs,handsoap,soap,waffles,handsoap,beef,beef,mixes,individualmeals,waffles,,nan,nan,nan,nan,nan,nan,nan,nan,mixes
,sugar,cheeses,beef,spaghettisauce,lunchmeat,soap,vegetables,papertowels,aluminumfoil,toiletpaper,dinnerrolls,eggs,pasta,handsoap,spaghettisauce,cereals,aluminumfoil,vegetables,milk,spaghettisauce,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sandwichbags
,toiletpaper,soap,soda,cereals,vegetables,shampoo,yogurt,sugar,cereals,poultry,lunchmeat,waffles,icecream,sandwichloaves,soda,yogurt,tortillas,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,butter
,flour,flour,individualmeals,handsoap,dishwashingliquid/detergent,aluminumfoil,cheeses,vegetables,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eggs
,laundrydetergent,ketchup,ketchup,sugar,soap,lunchmeat,vegetables,pork,lunchmeat,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cereals
,yogurt,mixes,ketchup,eggs,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,soap
